Date,Actualized Sales,Total IMP,Total Clicks,Total Sales,Total Device Sales,Total SIM Sales,Total Cost,Gross Adds,Total.CPS,Total.CPGA,SEM IMP,SEM Clicks,SEM Device Sales,SEM SIM Sales,SEM Cost,SEM.Gross Adds,SEM.CPS,SEM.CPGA,CPA IMP,CPA Clicks,CPA Device Sales,CPA SIM Sales,CPA Total Sales,CPA.Gross Adds,CPA.CPS,CPA.CPGA,Mid-Funnel Display IMP,Mid-Funnel Display Clicks,Mid-Funnel SEM IMP,Mid-Funnel SEM Clicks,Mid-Funnel Device Sales,Mid-Funnel SIM Sales,Mid-Funnel Cost,Mid.Gross Adds,Mid.CPS,Mid.CPGA
10/18/2015,1226,9914932,68097,1273,763,510,62430.85,1160.92,49.04230165,53.77704751,397755,37701,234,186,20599.38,381.78,88.03153846,53.95615276,3401080,12421,437,278,35009.69,652.64,80.11370709,53.64318767,5630941,14962,485156,3013,92,46,6821.78,126.5,49.43318841,53.92711462
10/19/2015,1691,12944783,75123,1747,859,888,85790.06,1580.02,49.10707499,54.29681903,411455,40690,262,193,22302.83,414.19,85.12530534,53.84685772,4092715,16415,510,604,54771.31,1004.88,107.3947255,54.50532402,7935046,15046,505567,2972,87,91,8715.92,160.95,48.9658427,54.15296676
10/20/2015,1436,12707379,72190,1492,806,686,73431.87,1354.46,49.21707105,54.21486792,407341,39085,218,158,18536.89,342.38,85.0316055,54.14127578,3835958,16044,513,395,44692.63,825.87,87.12013645,54.11581726,7943427,14266,520653,2795,75,133,10202.35,186.21,49.04975962,54.78948499
10/21/2015,1669,20046987,75660,1717,920,797,84487.94,1558.19,49.20672103,54.22184714,399053,38211,279,174,22495.12,413.64,80.62767025,54.3833285,3676420,15948,540,493,50697.39,936.51,93.88405556,54.13438191,15512172,18668,459342,2833,101,130,11295.43,208.04,48.89796537,54.29451067
10/22/2015,1537,18178847,73098,1604,856,748,78777.59,1455.4,49.11321072,54.12779305,381305,36975,250,161,20082.36,375.07,80.32944,53.54296531,3711226,14120,492,482,48010.17,881.82,97.58164634,54.44441042,13625085,19099,461231,2904,114,105,10685.06,198.51,48.79022831,53.82630598
10/23/2015,1713,19673987,75453,1791,918,873,87799.89,1622.43,49.02283082,54.11628853,375358,38903,259,218,23557.88,433.12,90.95706564,54.39111563,3691479,15710,540,549,53291.26,985.23,98.68751852,54.09017184,15192922,18102,414228,2738,119,106,10950.75,204.08,48.67,53.65910427
10/24/2015,1260,15164442,72067,1321,716,605,64740.68,1199.39,49.00884179,53.97800549,375164,35932,268,181,22195.12,409.39,82.81761194,54.21510052,3268052,14164,372,335,34488.68,641.13,92.71150538,53.7935832,11126496,19249,394730,2722,76,89,8056.88,148.87,48.82957576,54.12023913
10/25/2015,1235,14793818,73184,1296,749,547,63734.57,1179.95,49.17790895,54.01463621,383855,36534,218,176,19465.61,358.04,89.29178899,54.36713775,3387864,15769,430,279,34796.66,646.93,80.92246512,53.78736494,10650004,18012,372095,2869,101,92,9472.3,174.98,49.07927461,54.13361527
10/26/2015,1785,22782952,76982,1865,962,903,91243.49,1689.89,48.92412332,53.99374516,398271,37534,266,230,24271.97,450.14,91.24800752,53.92093571,4072485,14127,574,515,53317.59,987.61,92.88778746,53.98648252,17957688,22604,354508,2717,122,158,13653.93,252.14,48.76403571,54.15217736
10/27/2015,1707,25481681,81010,1796,988,808,88306.54,1631.68,49.16845212,54.12001128,399848,37254,293,177,23217.19,429.41,79.23955631,54.06765096,3698349,16526,571,521,53542.59,990.01,93.76985989,54.08287795,21030024,24349,353460,2881,124,110,11546.76,212.26,49.34512821,54.39913314
10/28/2015,1644,19079203,81611,1705,890,815,83824.91,1545.65,49.16417009,54.23278879,403813,37225,234,172,20049.65,369.6,85.68226496,54.24688853,4060816,16441,535,536,52546.85,969.22,98.21841121,54.21560636,14238957,25204,375617,2741,121,107,11228.41,206.83,49.24741228,54.28811101
10/29/2015,1724,15726828,82679,1781,920,861,87830.83,1613.87,49.31545761,54.42249376,405885,37431,248,211,22881.14,416.69,92.26266129,54.91166095,4707278,18684,547,479,50418.38,930.91,92.17254113,54.16031625,10300731,24041,312934,2523,125,171,14531.31,266.27,49.09226351,54.57359072
10/30/2015,2086,12768110,75230,2183,1207,976,107299.81,1983.7,49.15245534,54.09074457,423936,40796,359,235,29173.28,541.91,81.26261838,53.83417911,4522741,13632,722,626,66318.07,1223.3,91.85328255,54.21243358,7530548,18388,290885,2414,126,115,11808.46,218.49,48.99775934,54.04576869
10/31/2015,1531,11509153,75763,1620,794,826,79793.28,1464.98,49.25511111,54.46714631,382025,37163,229,241,23243.52,424.93,101.5000873,54.69964465,3910931,18286,462,454,45055.66,829.26,97.52307359,54.33236862,6956894,18014,259303,2300,103,131,11494.1,210.79,49.12008547,54.52867783
11/1/2015,2077,7272323,42664,2590,1930,660,127082.17,2388.4,49.0664749,53.20807654,54781,8394,321,187,25171.97,464.43,78.41735202,54.19970717,4619592,19582,1158,373,74961.38,1413.03,64.73348877,53.05009802,2592424,14535,5526,153,451,100,26948.82,510.94,48.90892922,52.74360982
11/2/2015,1994,17267972,83209,2092,1150,942,102923.5,1900.54,49.19861377,54.15487177,426015,42155,335,214,26930.47,501.08,80.38946269,53.74485112,5713005,18849,676,593,62604.79,1151.35,92.61063609,54.37511617,10753522,19261,375430,2944,139,135,13388.24,248.11,48.86218978,53.96090444
11/3/2015,2166,14250524,75908,2294,1356,938,113018.14,2090.7,49.26684394,54.05755967,386790,41107,432,228,32859.44,604.44,76.06351852,54.36344385,5482786,16003,779,489,62266.49,1157.69,79.93130937,53.78511519,8048944,15797,332004,3001,145,221,17892.21,328.57,48.88581967,54.45478893
11/4/2015,2007,17947507,79835,2101,1115,986,103256.21,1905.92,49.14622085,54.17657089,372051,40485,340,264,29817.96,549.28,87.69988235,54.28553743,5174047,16948,626,576,58922.62,1089.56,94.12559105,54.07927971,12062471,19576,338938,2826,149,146,14515.63,267.08,49.20552542,54.34937097
11/5/2015,1924,20240355,92521,2008,1059,949,99045.86,1821.09,49.32562749,54.38822903,388844,41497,300,243,26928.08,493.41,89.76026667,54.57546462,5091002,16893,630,588,60017.3,1103.76,95.26555556,54.3753171,14439494,31425,321015,2706,129,118,12100.48,223.92,48.98979757,54.03929975
11/6/2015,1774,8635992,65460,1848,935,913,91179.67,1673.21,49.33964827,54.49385911,368783,42587,203,202,19974.65,366.56,98.39729064,54.49217045,2927168,10079,603,603,59485.92,1091.43,98.64995025,54.50273494,5001494,10017,338547,2777,129,108,11719.1,215.22,49.44767932,54.45172382
11/7/2015,1414,14648067,74809,1485,816,669,72985.86,1349.07,49.14872727,54.10086949,350664,40339,225,203,21146.72,388.11,93.98542222,54.48640849,4806959,17555,499,401,44118.96,817.93,88.4147495,53.9397748,9189566,14068,300878,2847,92,65,7720.18,143.03,49.17312102,53.9759491
11/8/2015,1309,14569575,71156,1370,775,595,67810.09,1246.15,49.49641606,54.41567227,344511,39925,272,182,22543.79,414.02,82.88158088,54.45096855,4783457,16725,414,360,38170.85,702.36,92.20012077,54.34656017,9077684,11618,363923,2888,89,53,7095.45,129.77,49.96795775,54.67712106
11/9/2015,1559,17018204,66791,1632,912,720,80245.67,1483.68,49.17014093,54.08556427,325823,34210,269,227,24429.95,450.35,90.81765799,54.24658599,5113895,16122,542,397,46175.07,854.87,85.19385609,54.0141425,11193056,13676,385430,2783,101,96,9640.65,178.46,48.93730964,54.02134932
11/10/2015,1601,15872269,68973,1704,959,745,84250.18,1549.61,49.4425939,54.36863469,339255,40509,296,225,26094.31,473.99,88.1564527,55.05244836,4707153,15419,554,445,49174.26,907.91,88.76220217,54.16204249,10466852,10471,359009,2574,109,75,8981.61,167.71,48.81309783,53.5544094
11/11/2015,1615,15204656,69930,1688,918,770,83287.15,1532.82,49.34072867,54.33589724,330128,39429,306,183,24457.88,446.85,79.92771242,54.73398232,4829261,15599,515,465,48144.21,888.65,93.48390291,54.17679626,9693042,12424,352225,2478,97,122,10685.06,197.32,48.79022831,54.15092236
11/12/2015,1599,18043724,78207,1685,933,752,83088.48,1531.26,49.31067062,54.26151013,373543,44252,311,224,26617.71,487.22,85.58749196,54.63180904,4554498,14344,522,388,44763.64,828.24,85.75409962,54.04670144,12454465,17262,661218,2349,100,140,11707.13,215.8,48.77970833,54.24990732
11/13/2015,1724,15575104,72092,1818,1013,805,89614.25,1652.57,49.29276678,54.22720369,355813,41868,302,212,25253.35,468.32,83.62036424,53.92327895,3790937,10530,579,474,51960.42,956.64,89.74165803,54.3155419,11129114,17321,299240,2373,132,119,12400.48,227.61,49.40430279,54.48126181
11/14/2015,1208,14498494,69615,1277,759,518,62836.17,1164.12,49.20608457,53.97739924,356998,37317,233,152,19080.24,351.26,81.88944206,54.31942151,3094185,12314,439,305,36526.44,678.01,83.20373576,53.87301072,10746587,17494,300724,2490,87,61,7229.49,134.85,48.84790541,53.61134594
11/15/2015,1334,13693895,70134,1384,758,626,68333.49,1257.14,49.37390896,54.35630876,350420,37758,244,186,21217.73,391.18,86.95790984,54.24032415,3224709,11856,413,367,38594.52,707.51,93.44920097,54.54978728,9858345,18011,260421,2509,101,73,8521.24,158.45,48.97264368,53.77873146
11/16/2015,6205,17321887,70781,6330,874,5456,309134.3,5568.28,48.83638231,55.51701782,391014,40660,270,235,25025.96,458.25,92.68874074,54.612024,3749897,10203,497,4790,257818.56,4634.48,518.7496177,55.63052597,12901863,17177,279113,2741,107,431,26289.78,475.55,48.86576208,55.28289349
11/17/2015,4866,13815914,65263,5012,810,4202,244644.95,4417.14,48.81184158,55.38537379,397106,39176,246,247,24178.62,446.13,98.28707317,54.19635532,3384805,11562,468,3617,199211.9,3586.71,425.666453,55.54168026,9747257,11798,286746,2727,96,338,21254.43,384.3,48.97334101,55.30686963
11/18/2015,1677,13442637,65630,1765,929,836,86903.09,1600.58,49.23687819,54.2947494,391454,39447,294,182,23509.21,434.7,79.96329932,54.08145848,3394099,11714,490,545,50873.72,934.75,103.8239184,54.42494785,9392343,11967,264741,2502,145,109,12520.16,231.13,49.2919685,54.16934193
11/19/2015,2402,11094698,66270,2476,965,1511,121217.83,2221.67,48.95712036,54.56158205,478900,43484,351,188,26470.1,493.5,75.41339031,53.63748734,2818246,9815,490,1140,79700.72,1452.4,162.6545306,54.8751859,7571809,10759,225743,2212,124,183,15047.01,275.77,49.01306189,54.56362186
11/20/2015,2432,11985221,69942,2547,868,1679,124857.71,2276.65,49.02148017,54.84273384,558026,43972,281,184,22894.85,424.22,81.47633452,53.96928481,3178969,9573,502,1267,86676.49,1574.17,172.6623307,55.06170871,8042334,14498,205892,1899,85,228,15286.37,278.26,48.83824281,54.93556386
11/21/2015,1650,11794677,66270,1744,699,1045,85380.75,1566.21,48.95685206,54.51424139,535232,38919,219,169,19120.93,352.89,87.31018265,54.18382499,2989794,11718,405,755,56720.5,1037.55,140.0506173,54.66772686,8088095,13882,181556,1751,75,121,9539.32,175.77,48.67,54.27160494
11/22/2015,2445,12554507,69761,2532,664,1868,123838.03,2249.32,48.90917457,55.05576352,575542,39388,234,116,17218.81,320.88,73.58465812,53.66121291,3151427,12397,334,1582,93646.67,1690.3,280.3792515,55.40239602,8625169,16227,202369,1749,96,170,12972.55,238.14,48.76898496,54.4744688
11/23/2015,3923,13602022,71050,4096,843,3253,200247.54,3622.53,48.88855957,55.27836622,592646,40534,260,133,19416.94,360.11,74.68053846,53.91946905,3512813,12433,482,2850,162642.38,2932.58,337.4323237,55.46050918,9293760,16349,202803,1734,101,270,18188.22,329.84,49.02485175,55.14255397
11/24/2015,2324,11963172,65698,2401,812,1589,117988.86,2145.71,49.14154935,54.9882603,608281,42083,257,161,20660.02,381.65,80.38918288,54.13342067,3342758,9778,440,1264,83460.28,1513.28,189.6824545,55.15190844,7798734,11975,213399,1862,115,164,13868.56,250.78,49.70810036,55.3016987
11/25/2015,1451,12900086,73582,1521,899,622,75132.93,1386.2,49.39706114,54.20064204,740566,47306,295,142,21663.74,400.84,73.43640678,54.04585371,4225070,14033,507,401,44824.28,825.45,88.41080868,54.30284087,7706657,10643,227793,1600,97,79,8644.91,159.91,49.11880682,54.06109687
11/26/2015,1438,11351710,89677,1513,1054,459,74848.89,1390.09,49.47051553,53.84463596,1545273,61569,405,134,26680.74,497.28,65.87837037,53.65335425,3659318,14095,524,266,39002.23,723.98,74.43173664,53.8719716,5783419,11872,363700,2141,125,59,9165.92,168.83,49.81478261,54.29082509
11/27/2015,3511,12662874,125355,3599,2772,827,178823.2,3325.17,49.68691303,53.77866395,1088809,68794,1146,185,66385.9,1238.19,57.92835951,53.61527714,4484780,17203,1282,554,91122.23,1687.06,71.07818253,54.01244176,6704755,36486,384530,2872,344,88,21315.07,399.92,49.34043981,53.29833467
11/28/2015,2136,9960852,82430,2215,1554,661,109805.13,2035.83,49.57342212,53.93629625,692938,43664,615,141,37795.06,700.77,61.45538211,53.93361588,3240137,12799,734,448,58449.49,1079.72,79.63145777,54.13393287,5734013,23900,293764,2067,205,72,13560.58,255.34,48.95516245,53.10793452
11/29/2015,1929,10455185,86105,2017,1411,606,100747.73,1853.56,49.94929598,54.3536384,693817,46931,503,159,33325.4,611.15,66.25328032,54.5290027,3427269,13606,698,355,52434.36,964.97,75.1208596,54.33781361,6033098,23403,301001,2165,210,92,14987.97,277.44,49.62903974,54.02238322
11/30/2015,4469,11018061,125521,4601,3817,784,227221.92,4270.06,49.38533362,53.21281668,997522,83044,1535,198,85766.93,1615.16,55.8742215,53.1011974,5216874,17054,1804,475,112393.41,2109.01,62.3023337,53.29202327,4480065,23037,323600,2386,478,111,29061.58,545.89,49.34054329,53.23706241
12/1/2015,2854,10255293,94969,3053,2088,965,150037.66,2802.27,49.14433672,53.54147174,657086,67414,711,276,48432.24,908.46,68.11848101,53.31246285,4209334,14383,1153,563,84412.94,1573.63,73.21156982,53.64217764,5134321,11383,254552,1789,224,126,17192.48,320.18,49.12137143,53.69629583
12/2/2015,2239,10045855,84481,2335,1558,777,115013.61,2140.51,49.25636403,53.73187231,575442,57882,545,225,38134.15,708.05,69.97091743,53.85799025,4119878,14261,827,449,62708.51,1168.01,75.82649335,53.68833315,5106495,10682,244040,1656,186,103,14170.95,264.45,49.03442907,53.58650028
12/3/2015,2700,9598796,84097,2800,1965,835,138356.07,2573.55,49.41288214,53.76078569,580594,58904,725,219,46971.35,872.03,64.78806897,53.86437393,4156957,15434,1017,473,73334.53,1367.49,72.1086824,53.62710513,4590037,7995,271208,1764,223,143,18050.19,334.03,49.31745902,54.03763135
12/4/2015,2418,9683735,80222,2536,1628,908,125217.56,2320.28,49.37600946,53.966573,555725,57180,562,222,38710.21,721.42,68.87937722,53.65835436,4126291,13990,892,544,70969.65,1311.76,79.56238789,54.10261786,4742075,7100,259644,1952,174,142,15537.7,287.1,49.16993671,54.11947057
12/5/2015,1989,8945547,71675,2066,1306,760,101895.05,1888.84,49.31996612,53.94583448,520590,50595,453,212,33102.79,610.26,73.07459161,54.24374857,3775192,11619,733,468,58979.27,1096.18,80.4628513,53.80436607,4364457,7375,285308,2086,120,80,9812.99,182.4,49.06495,53.79928728
12/6/2015,1855,9216830,71807,1909,1247,662,94253.86,1748.12,49.37342064,53.91727113,528263,49398,449,179,30907.05,577.79,68.83530067,53.4918396,3558307,12154,641,410,52021.06,959.24,81.15609984,54.23153747,4781217,7773,349043,2482,157,73,11325.75,211.09,49.2423913,53.65365484
12/7/2015,2045,10020256,76559,2129,1366,763,104645.3,1947.85,49.15232504,53.72349,541346,52902,498,178,33322.2,622.98,66.91204819,53.48839449,3982144,13586,717,475,58541.24,1087.23,81.64747559,53.84439355,5166365,7779,330401,2292,151,110,12781.86,237.64,48.97264368,53.78665208
12/8/2015,2025,9363761,78055,2090,1352,738,103247.44,1912.94,49.400689,53.97317219,627023,52976,440,160,29912.91,552.8,67.98388636,54.11163169,3578043,13383,747,467,59690.97,1108.47,79.90759036,53.84987415,4774302,8831,384393,2865,165,111,13643.56,251.67,49.43318841,54.21210315
12/9/2015,2094,8046000,75553,2191,1382,809,108005.13,2002.91,49.29490187,53.92410543,568017,53801,543,202,36680.43,686.16,67.55143646,53.45754634,2717166,11311,671,475,56539.39,1043.99,84.26138599,54.15702258,4343989,7177,416828,3264,168,132,14785.31,272.76,49.28436667,54.20629858
12/10/2015,2088,7000286,70618,2209,1463,746,108828.53,2024.24,49.26597103,53.76266154,528815,51717,507,214,35486.02,662.76,69.9921499,53.54279075,2367035,8662,769,462,60623.68,1124.8,78.83443433,53.8972973,3742985,7373,361451,2866,187,70,12718.83,236.68,49.48961089,53.73850769
12/11/2015,2182,6919906,71434,2291,1573,718,113425.06,2103.28,49.50897425,53.9277034,537286,52282,540,204,37000.38,685.08,68.51922222,54.00884568,2383096,8528,815,433,61661.71,1142.81,75.65853988,53.95622194,3717899,8064,281625,2560,218,81,14762.97,275.39,49.37448161,53.60750209
12/12/2015,1818,6413416,68515,1893,1264,629,93396.15,1735.39,49.33763867,53.81853647,498719,48381,478,219,34475.92,639.85,72.12535565,53.88125342,2084925,9448,605,342,46801.4,866.24,77.35768595,54.02821389,3562727,8109,267045,2577,181,68,12118.83,229.3,48.67,52.85141736
12/13/2015,1672,6366120,66076,1737,1154,583,86382.89,1591.97,49.73108233,54.26163181,506703,47785,427,172,29916.9,551.02,70.06299766,54.29367355,2129321,7265,593,336,46135.98,849.74,77.80097808,54.29423118,3420208,8218,309888,2808,134,75,10330.01,191.21,49.42588517,54.02442341
12/14/2015,2208,8695567,74445,2306,1518,788,115076.66,2112.48,49.90314831,54.47467432,553465,53923,507,212,35730.97,661.02,70.475286,54.05429488,3239450,8590,810,446,62182.72,1149.42,76.76879012,54.09921526,4597191,8746,305461,3186,201,130,17162.97,302.04,51.85187311,56.8235002
12/15/2015,2247,8322608,69614,2323,1542,781,114587.55,2128.95,49.32739991,53.82350454,491397,48403,506,229,36246.39,674.87,71.63318182,53.70869945,3371221,10065,828,485,64719.94,1200.27,78.16417874,53.92115107,4153733,8161,306257,2985,208,67,13621.22,253.81,49.53170909,53.666995
12/16/2015,3730,7867633,72998,5106,4391,715,249746.53,4749.59,48.91236389,52.58275556,492203,48980,638,186,40551.69,761.54,63.56064263,53.24958636,3148736,12662,2595,450,148779.41,2830.8,57.33310597,52.55737247,3918772,8321,307922,3035,1158,79,60415.43,1157.25,48.84028294,52.20603154
12/17/2015,3820,7974301,75090,3984,3273,711,195744.38,3695.19,49.1326255,52.97275106,520124,50803,660,168,41009.67,766.56,62.13586364,53.49831716,3388727,12494,1987,443,119215.98,2253.19,59.99797685,52.90986557,3751553,8409,313897,3384,626,100,35518.73,675.44,48.92387052,52.58606242
12/18/2015,2966,7299764,72614,3091,2272,819,152650.69,2848.21,49.38553543,53.59530723,503284,49860,703,222,46178.27,853.96,65.68743954,54.0754485,2963449,10020,1194,494,82997.52,1552.14,69.5121608,53.47295991,3522967,9403,310064,3331,375,103,23474.9,442.11,49.11066946,53.09741919
12/19/2015,2049,6976152,69075,2141,1506,635,105387.32,1968.09,49.22340962,53.54801864,481238,46402,469,148,30687.64,569.62,65.43206823,53.87388083,2995057,11670,838,395,60405.06,1131.37,72.0824105,53.39107454,3218438,8208,281419,2795,199,92,14294.62,267.1,49.1224055,53.51785848
12/20/2015,1804,7280761,67757,1878,1346,532,93087.38,1728.08,49.56729499,53.86751771,463790,45657,450,151,29882.59,554.37,66.40575556,53.90369248,3218801,11669,737,323,52511.75,973.79,71.25067843,53.92512759,3319888,7759,278282,2672,159,58,10693.04,199.92,49.27668203,53.48659464
12/21/2015,2080,6738843,68684,2167,1441,726,107310.99,1986.16,49.52053069,54.0293783,476466,48362,491,195,34282.84,631.19,69.82248473,54.31461208,3483996,11791,786,442,60425.01,1123.38,76.87660305,53.78857555,2547630,6380,230751,2151,164,89,12603.14,231.59,49.81478261,54.42005268
12/22/2015,1685,5467602,63701,1824,1150,674,90064.25,1667.38,49.37733004,54.0154314,572826,48543,318,221,26654.41,491.19,83.81889937,54.26496875,3418228,9802,687,381,52795.79,977.25,76.8497671,54.02485546,1247684,3404,228864,1952,145,72,10614.05,198.94,48.91267281,53.35302101
12/23/2015,1768,5297267,63579,1952,1207,745,96504.65,1782.73,49.43885758,54.13307119,516297,48734,305,208,25494.31,467.66,83.58790164,54.51462601,3334667,9807,713,460,57985.13,1070.42,81.32556802,54.17044711,1296030,3518,150273,1520,189,77,13025.21,244.65,48.96695489,53.24017985
12/24/2015,1376,4682450,63338,1462,686,776,72709.01,1319.96,49.73256498,55.08425255,407382,47529,214,238,22578.1,408.22,105.5051402,55.3086571,3131757,11703,393,439,41362.33,751.35,105.247659,55.05068211,1070053,3233,73258,873,79,99,8768.58,160.39,49.26168539,54.67036598
12/25/2015,1409,4470575,75674,1481,621,860,73238.79,1331.94,49.45225523,54.98655345,501669,61864,211,272,24034.21,434.98,113.9062085,55.25359787,2879662,9387,361,498,42413.12,772.6,117.487867,54.89660885,996534,3431,92710,992,49,90,6791.46,124.36,48.85942446,54.6112898
12/26/2015,1582,4928699,74594,1666,798,868,82005.77,1505.28,49.22315126,54.47874814,550360,59468,276,285,27883.13,507.39,101.0258333,54.9540393,3206004,9975,443,497,46092.09,848.81,104.0453499,54.30201105,1066118,3848,106217,1303,79,86,8030.55,149.08,48.67,53.86738664
