Freq,Success,Trials,Group
2089,0,20890,TF
2090,0,0,Roku
2090,0,8360,TF
2091,0,0,Roku
2091,0,16728,TF
2092,0,0,Roku
2092,0,14644,TF
2093,0,0,Roku
2093,0,20930,TF
2094,0,0,Roku
2094,0,14658,TF
2095,0,0,Roku
2095,0,12570,TF
2096,0,0,Roku
2096,1,25152,TF
2097,0,2097,Roku
2097,1,14679,TF
2098,0,0,Roku
2098,0,18882,TF
2099,0,2099,Roku
2099,0,23089,TF
2100,0,0,Roku
2100,0,33600,TF
2101,0,0,Roku
2101,0,10505,TF
2102,0,0,Roku
2102,0,6306,TF
2103,0,2103,Roku
2103,0,6309,TF
2104,0,0,Roku
2104,0,25248,TF
2105,0,2105,Roku
2105,0,16840,TF
2106,0,2106,Roku
2106,0,12636,TF
2107,0,2107,Roku
2107,0,16856,TF
2108,0,0,Roku
2108,0,21080,TF
2109,0,2109,Roku
2109,0,21090,TF
2110,0,0,Roku
2110,0,21100,TF
2111,0,4222,Roku
2111,0,25332,TF
2112,0,2112,Roku
2112,0,14784,TF
2113,0,0,Roku
2113,1,19017,TF
2114,0,0,Roku
2114,0,10570,TF
2115,0,2115,Roku
2115,0,10575,TF
2116,0,0,Roku
2116,0,14812,TF
2117,0,0,Roku
2117,0,16936,TF
2118,0,0,Roku
2118,0,14826,TF
2119,0,0,Roku
2119,0,25428,TF
2120,0,2120,Roku
2120,0,19080,TF
2121,0,2121,Roku
2121,0,23331,TF
2122,0,2122,Roku
2122,0,21220,TF
2123,0,0,Roku
2123,0,19107,TF
2124,0,4248,Roku
2124,0,27612,TF
2125,0,0,Roku
2125,0,19125,TF
2126,0,2126,Roku
2126,0,21260,TF
2127,0,0,Roku
2127,0,12762,TF
2128,0,2128,Roku
2128,0,21280,TF
2129,0,0,Roku
2129,0,17032,TF
2130,0,0,Roku
2130,0,21300,TF
2131,0,0,Roku
2131,0,8524,TF
2132,0,0,Roku
2132,0,19188,TF
2133,0,0,Roku
2133,0,17064,TF
2134,0,0,Roku
2134,0,19206,TF
2135,0,0,Roku
2135,0,23485,TF
2136,0,0,Roku
2136,0,10680,TF
2137,0,0,Roku
2137,0,17096,TF
2138,0,2138,Roku
2138,0,6414,TF
2139,0,0,Roku
2139,0,14973,TF
2140,0,0,Roku
2140,0,19260,TF
2141,0,0,Roku
2141,0,21410,TF
2142,0,0,Roku
2142,0,8568,TF
2143,0,0,Roku
2143,0,19287,TF
2144,0,0,Roku
2144,0,17152,TF
2145,0,0,Roku
2145,0,8580,TF
2146,0,0,Roku
2146,0,23606,TF
2147,0,2147,Roku
2147,0,15029,TF
2148,0,2148,Roku
2148,0,15036,TF
2149,0,0,Roku
2149,0,10745,TF
2150,0,2150,Roku
2150,0,23650,TF
2151,0,0,Roku
2151,0,21510,TF
2152,0,0,Roku
2152,0,23672,TF
2153,0,0,Roku
2153,0,6459,TF
2154,0,0,Roku
2154,0,17232,TF
2155,0,0,Roku
2155,0,21550,TF
2156,0,0,Roku
2156,0,21560,TF
2157,0,2157,Roku
2157,0,12942,TF
2158,0,0,Roku
2158,0,19422,TF
2159,0,2159,Roku
2159,0,8636,TF
2160,0,0,Roku
2160,0,19440,TF
2161,0,0,Roku
2161,0,21610,TF
2162,0,0,Roku
2162,0,4324,TF
2163,0,2163,Roku
2163,0,17304,TF
2164,0,2164,Roku
2164,0,15148,TF
2165,0,0,Roku
2165,0,19485,TF
2166,0,0,Roku
2166,0,15162,TF
2167,0,0,Roku
2167,0,13002,TF
2168,0,0,Roku
2168,0,15176,TF
2169,0,0,Roku
2169,0,10845,TF
2170,0,0,Roku
2170,0,15190,TF
2171,0,0,Roku
2171,0,15197,TF
2172,0,2172,Roku
2172,0,23892,TF
2173,0,0,Roku
2173,0,15211,TF
2174,0,2174,Roku
2174,0,8696,TF
2175,0,0,Roku
2175,0,28275,TF
2176,0,2176,Roku
2176,0,17408,TF
2177,0,0,Roku
2177,0,17416,TF
2178,0,2178,Roku
2178,1,21780,TF
2179,0,0,Roku
2179,0,17432,TF
2180,0,0,Roku
2180,0,28340,TF
2181,0,0,Roku
2181,0,17448,TF
2182,0,0,Roku
2182,0,21820,TF
2183,0,2183,Roku
2183,0,21830,TF
2184,0,4368,Roku
2184,0,24024,TF
2185,0,0,Roku
2185,0,17480,TF
2186,0,0,Roku
2186,0,10930,TF
2187,0,2187,Roku
2187,0,10935,TF
2188,0,2188,Roku
2188,0,15316,TF
2189,0,0,Roku
2189,0,13134,TF
2190,0,0,Roku
2190,0,10950,TF
2191,0,0,Roku
2191,0,6573,TF
2192,0,0,Roku
2192,0,8768,TF
2193,0,0,Roku
2193,0,26316,TF
2194,0,2194,Roku
2194,0,10970,TF
2195,0,2195,Roku
2195,0,35120,TF
2196,0,0,Roku
2196,0,24156,TF
2197,0,2197,Roku
2197,0,19773,TF
2198,0,0,Roku
2198,0,10990,TF
2199,0,0,Roku
2199,0,15393,TF
2200,0,0,Roku
2200,0,13200,TF
2201,0,0,Roku
2201,0,17608,TF
2202,0,2202,Roku
2202,0,17616,TF
2203,0,0,Roku
2203,0,13218,TF
2204,0,4408,Roku
2204,0,24244,TF
2205,0,0,Roku
2205,0,26460,TF
2206,0,2206,Roku
2206,0,6618,TF
2207,0,0,Roku
2207,0,15449,TF
2208,0,0,Roku
2208,0,17664,TF
2209,0,0,Roku
2209,0,13254,TF
2210,0,0,Roku
2210,0,11050,TF
2211,1,2211,Roku
2211,0,8844,TF
2212,0,0,Roku
2212,0,19908,TF
2213,0,0,Roku
2213,0,17704,TF
2214,0,0,Roku
2214,0,8856,TF
2215,0,0,Roku
2215,0,19935,TF
2216,0,0,Roku
2216,0,22160,TF
2217,0,0,Roku
2217,0,24387,TF
2218,0,0,Roku
2218,0,19962,TF
2219,0,2219,Roku
2219,0,19971,TF
2220,0,0,Roku
2220,0,33300,TF
2221,0,0,Roku
2221,0,4442,TF
2222,0,0,Roku
2222,0,26664,TF
2223,0,0,Roku
2223,0,13338,TF
2224,0,0,Roku
2224,0,15568,TF
2225,0,0,Roku
2225,0,17800,TF
2226,0,0,Roku
2226,0,17808,TF
2227,0,2227,Roku
2227,0,11135,TF
2228,0,0,Roku
2228,0,11140,TF
2229,0,0,Roku
2229,0,11145,TF
2230,0,0,Roku
2230,0,17840,TF
2231,0,0,Roku
2231,0,11155,TF
2232,0,0,Roku
2232,1,17856,TF
2233,0,2233,Roku
2233,0,6699,TF
2234,0,0,Roku
2234,0,15638,TF
2235,0,0,Roku
2235,0,11175,TF
2236,0,0,Roku
2236,0,11180,TF
2237,0,0,Roku
2237,0,8948,TF
2238,0,2238,Roku
2238,0,17904,TF
2239,0,0,Roku
2239,0,22390,TF
2240,0,0,Roku
2240,0,6720,TF
2241,0,0,Roku
2241,0,11205,TF
2242,0,0,Roku
2242,0,20178,TF
2243,0,2243,Roku
2243,0,15701,TF
2244,0,0,Roku
2244,0,13464,TF
2245,0,0,Roku
2245,0,15715,TF
2246,0,2246,Roku
2246,0,11230,TF
2247,0,0,Roku
2247,0,17976,TF
2248,1,2248,Roku
2248,0,4496,TF
2249,0,2249,Roku
2249,0,17992,TF
2250,0,0,Roku
2250,0,13500,TF
2251,0,2251,Roku
2251,0,13506,TF
2252,1,2252,Roku
2252,0,9008,TF
2253,0,0,Roku
2253,0,6759,TF
2254,0,0,Roku
2254,0,11270,TF
2255,0,0,Roku
2255,0,6765,TF
2256,0,0,Roku
2256,0,13536,TF
2257,0,0,Roku
2257,0,4514,TF
2258,0,2258,Roku
2258,0,29354,TF
2259,0,2259,Roku
2259,0,22590,TF
2260,0,0,Roku
2260,0,9040,TF
2261,0,0,Roku
2261,0,18088,TF
2262,0,0,Roku
2262,0,15834,TF
2263,0,2263,Roku
2263,0,11315,TF
2264,0,0,Roku
2264,0,15848,TF
2265,0,2265,Roku
2265,0,29445,TF
2266,0,4532,Roku
2266,0,11330,TF
2267,0,0,Roku
2267,0,9068,TF
2268,0,0,Roku
2268,0,15876,TF
2269,0,0,Roku
2269,0,9076,TF
2270,0,0,Roku
2270,0,9080,TF
2271,0,0,Roku
2271,0,18168,TF
2272,0,2272,Roku
2272,0,13632,TF
2273,0,0,Roku
2273,0,6819,TF
2274,0,0,Roku
2274,0,4548,TF
2275,0,0,Roku
2275,0,22750,TF
2276,0,0,Roku
2276,0,11380,TF
2277,0,0,Roku
2277,0,18216,TF
2278,0,0,Roku
2278,0,11390,TF
2279,0,2279,Roku
2279,0,9116,TF
2280,0,2280,Roku
2280,0,15960,TF
2281,0,2281,Roku
2281,0,20529,TF
2282,0,0,Roku
2282,0,18256,TF
2283,0,0,Roku
2283,0,15981,TF
2284,0,2284,Roku
2284,0,18272,TF
2285,0,0,Roku
2285,0,25135,TF
2286,0,0,Roku
2286,0,16002,TF
2287,0,0,Roku
2287,0,25157,TF
2288,0,2288,Roku
2288,0,16016,TF
2289,0,0,Roku
2289,0,18312,TF
2290,0,2290,Roku
2290,0,13740,TF
2291,0,0,Roku
2291,0,13746,TF
2292,0,2292,Roku
2292,0,9168,TF
2293,0,0,Roku
2293,0,22930,TF
2294,0,0,Roku
2294,0,16058,TF
2295,0,0,Roku
2295,0,16065,TF
2296,0,0,Roku
2296,0,18368,TF
2297,1,2297,Roku
2297,0,16079,TF
2298,0,0,Roku
2298,0,16086,TF
2299,0,0,Roku
2299,0,6897,TF
2300,0,2300,Roku
2300,0,23000,TF
2301,0,0,Roku
2301,0,16107,TF
2302,0,2302,Roku
2302,0,9208,TF
2303,0,0,Roku
2303,0,16121,TF
2304,0,2304,Roku
2304,0,18432,TF
2305,0,0,Roku
2305,0,11525,TF
2306,0,0,Roku
2306,0,11530,TF
2307,0,0,Roku
2307,0,6921,TF
2308,0,0,Roku
2308,0,11540,TF
2309,0,2309,Roku
2309,0,13854,TF
2310,0,0,Roku
2310,0,27720,TF
2311,0,0,Roku
2311,0,9244,TF
2312,0,0,Roku
2312,0,9248,TF
2313,0,0,Roku
2313,0,25443,TF
2314,0,0,Roku
2314,0,6942,TF
2315,0,0,Roku
2315,0,16205,TF
2316,0,0,Roku
2316,0,11580,TF
2317,0,0,Roku
2317,0,9268,TF
2318,0,4636,Roku
2318,1,6954,TF
2319,0,0,Roku
2319,0,13914,TF
2320,0,0,Roku
2320,0,13920,TF
2321,0,0,Roku
2321,0,13926,TF
2322,0,0,Roku
2322,0,23220,TF
2323,0,0,Roku
2323,0,9292,TF
2324,0,0,Roku
2324,0,13944,TF
2325,0,0,Roku
2325,0,9300,TF
2326,0,2326,Roku
2326,1,11630,TF
2327,0,2327,Roku
2327,0,20943,TF
2328,0,0,Roku
2328,0,18624,TF
2329,0,0,Roku
2329,0,9316,TF
2330,0,0,Roku
2330,0,11650,TF
2331,0,0,Roku
2331,0,18648,TF
2332,0,0,Roku
2332,0,9328,TF
2333,0,0,Roku
2333,0,13998,TF
2334,0,0,Roku
2334,0,9336,TF
2335,0,4670,Roku
2335,0,18680,TF
2336,0,0,Roku
2336,0,14016,TF
2337,0,0,Roku
2337,0,18696,TF
2338,0,0,Roku
2338,0,14028,TF
2339,0,2339,Roku
2339,0,11695,TF
2340,0,0,Roku
2340,0,14040,TF
2341,0,0,Roku
2341,0,18728,TF
2342,0,2342,Roku
2342,0,11710,TF
2343,0,0,Roku
2343,0,18744,TF
2344,0,0,Roku
2344,0,18752,TF
2345,0,0,Roku
2345,0,14070,TF
2346,0,0,Roku
2346,0,18768,TF
2347,0,0,Roku
2347,0,14082,TF
2348,0,0,Roku
2348,0,9392,TF
2349,0,0,Roku
2349,0,11745,TF
2350,0,0,Roku
2350,0,9400,TF
2351,0,0,Roku
2351,0,7053,TF
2352,0,2352,Roku
2352,0,18816,TF
2353,0,0,Roku
2353,0,11765,TF
2354,0,0,Roku
2354,0,4708,TF
2355,0,0,Roku
2355,0,9420,TF
2356,0,0,Roku
2356,0,23560,TF
2357,0,0,Roku
2357,0,11785,TF
2358,0,0,Roku
2358,1,9432,TF
2359,0,0,Roku
2359,0,11795,TF
2360,0,2360,Roku
2360,0,9440,TF
2361,0,4722,Roku
2361,0,9444,TF
2362,0,2362,Roku
2362,0,16534,TF
2363,0,0,Roku
2363,0,9452,TF
2364,0,2364,Roku
2364,0,11820,TF
2365,0,0,Roku
2365,0,4730,TF
2366,0,2366,Roku
2366,0,11830,TF
2367,0,0,Roku
2367,0,11835,TF
2368,0,0,Roku
2368,0,2368,TF
2369,0,2369,Roku
2369,0,7107,TF
2370,0,0,Roku
2370,0,16590,TF
2371,0,0,Roku
2371,0,14226,TF
2372,0,0,Roku
2372,0,11860,TF
2373,0,0,Roku
2373,0,11865,TF
2374,0,0,Roku
2374,0,11870,TF
2375,0,0,Roku
2375,0,23750,TF
2376,0,0,Roku
2376,0,19008,TF
2377,0,0,Roku
2377,1,9508,TF
2378,0,2378,Roku
2378,0,19024,TF
2379,0,0,Roku
2379,0,14274,TF
2380,0,0,Roku
2380,0,7140,TF
2381,0,0,Roku
2381,0,7143,TF
2382,0,0,Roku
2382,0,23820,TF
2383,0,0,Roku
2383,0,16681,TF
2384,0,2384,Roku
2384,0,7152,TF
2385,0,2385,Roku
2385,0,11925,TF
2386,0,0,Roku
2386,0,21474,TF
2387,0,0,Roku
2387,0,11935,TF
2388,0,0,Roku
2388,0,9552,TF
2389,0,0,Roku
2389,0,14334,TF
2390,0,0,Roku
2390,0,16730,TF
2391,0,0,Roku
2391,0,9564,TF
2392,0,0,Roku
2392,0,14352,TF
2393,0,0,Roku
2393,0,7179,TF
2394,0,0,Roku
2394,0,19152,TF
2395,0,0,Roku
2395,0,14370,TF
2396,0,2396,Roku
2396,0,9584,TF
2397,0,0,Roku
2397,0,7191,TF
2398,0,0,Roku
2398,0,9592,TF
2399,0,0,Roku
2399,0,19192,TF
2400,0,0,Roku
2400,0,19200,TF
2401,0,0,Roku
2401,0,9604,TF
2402,0,0,Roku
2402,0,26422,TF
2403,0,2403,Roku
2403,0,4806,TF
2404,0,0,Roku
2404,0,16828,TF
2405,0,0,Roku
2405,0,16835,TF
2406,0,4812,Roku
2406,0,16842,TF
2407,0,0,Roku
2407,0,21663,TF
2408,0,0,Roku
2408,0,7224,TF
2409,0,0,Roku
2409,0,14454,TF
2410,0,0,Roku
2410,0,16870,TF
2411,0,0,Roku
2411,0,14466,TF
2412,0,0,Roku
2412,0,12060,TF
2413,0,2413,Roku
2413,0,7239,TF
2414,0,0,Roku
2414,0,4828,TF
2415,0,0,Roku
2415,0,2415,TF
2416,0,0,Roku
2416,0,12080,TF
2417,0,0,Roku
2417,0,21753,TF
2418,0,0,Roku
2418,0,14508,TF
2419,0,0,Roku
2419,0,16933,TF
2420,0,0,Roku
2420,1,14520,TF
2421,0,0,Roku
2421,0,21789,TF
2422,0,0,Roku
2422,0,16954,TF
2423,0,0,Roku
2423,0,7269,TF
2424,0,0,Roku
2424,0,12120,TF
2425,0,0,Roku
2425,0,12125,TF
2426,0,0,Roku
2426,0,14556,TF
2427,0,2427,Roku
2427,0,16989,TF
2428,0,0,Roku
2428,0,14568,TF
2429,0,0,Roku
2429,0,14574,TF
2430,0,2430,Roku
2430,0,7290,TF
2431,0,7293,Roku
2431,0,21879,TF
2432,0,0,Roku
2432,0,2432,TF
2433,0,0,Roku
2433,0,17031,TF
2434,0,0,Roku
2434,0,17038,TF
2435,0,0,Roku
2435,0,19480,TF
2436,0,0,Roku
2436,0,9744,TF
2437,0,2437,Roku
2437,0,12185,TF
2438,0,0,Roku
2438,0,26818,TF
2439,0,0,Roku
2439,0,19512,TF
2440,0,0,Roku
2440,0,12200,TF
2441,0,0,Roku
2441,0,7323,TF
2442,0,0,Roku
2442,0,14652,TF
2443,0,0,Roku
2443,0,19544,TF
2444,0,0,Roku
2444,0,9776,TF
2445,0,4890,Roku
2445,1,14670,TF
2446,0,0,Roku
2446,0,14676,TF
2447,0,0,Roku
2447,0,14682,TF
2448,0,2448,Roku
2448,0,14688,TF
2449,0,0,Roku
2449,0,26939,TF
2450,0,0,Roku
2450,0,17150,TF
2451,0,0,Roku
2451,0,12255,TF
2452,0,2452,Roku
2452,0,7356,TF
2453,0,0,Roku
2453,0,12265,TF
2454,0,0,Roku
2454,0,14724,TF
2455,0,0,Roku
2455,0,27005,TF
2456,0,0,Roku
2456,0,12280,TF
2457,0,0,Roku
2457,0,14742,TF
2458,0,0,Roku
2458,0,7374,TF
2459,0,0,Roku
2459,0,14754,TF
2460,0,0,Roku
2460,0,14760,TF
2461,0,0,Roku
2461,0,7383,TF
2462,0,0,Roku
2462,0,9848,TF
2463,0,0,Roku
2463,0,7389,TF
2464,0,2464,Roku
2464,0,7392,TF
2465,0,2465,Roku
2465,0,22185,TF
2466,0,0,Roku
2466,0,22194,TF
2467,0,2467,Roku
2467,0,19736,TF
2468,0,0,Roku
2468,0,9872,TF
2469,0,0,Roku
2469,0,12345,TF
2470,0,2470,Roku
2470,0,9880,TF
2471,0,2471,Roku
2471,0,22239,TF
2472,0,0,Roku
2472,0,9888,TF
2473,0,0,Roku
2473,0,24730,TF
2474,0,0,Roku
2474,0,7422,TF
2475,0,0,Roku
2475,0,12375,TF
2476,0,0,Roku
2476,0,22284,TF
2477,0,2477,Roku
2477,0,22293,TF
2478,0,0,Roku
2478,0,7434,TF
2479,0,0,Roku
2479,0,34706,TF
2480,0,0,Roku
2480,0,7440,TF
2481,0,0,Roku
2481,0,12405,TF
2482,0,2482,Roku
2482,0,17374,TF
2483,0,0,Roku
2483,0,12415,TF
2484,0,0,Roku
2484,0,7452,TF
2486,0,0,Roku
2486,0,4972,TF
2487,0,0,Roku
2487,0,12435,TF
2488,0,0,Roku
2488,0,19904,TF
2489,0,0,Roku
2489,0,14934,TF
2490,0,0,Roku
2490,0,7470,TF
2491,0,0,Roku
2491,0,4982,TF
2492,0,0,Roku
2492,0,22428,TF
2493,0,0,Roku
2493,0,7479,TF
2494,0,0,Roku
2494,0,14964,TF
2495,0,0,Roku
2495,0,17465,TF
2496,0,0,Roku
2496,0,7488,TF
2497,0,0,Roku
2497,0,9988,TF
2498,0,0,Roku
2498,0,9992,TF
2499,0,0,Roku
2499,0,12495,TF
2500,0,0,Roku
2500,0,10000,TF
2501,0,0,Roku
2501,0,10004,TF
2502,0,0,Roku
2502,0,15012,TF
2503,0,0,Roku
2503,0,20024,TF
2504,0,0,Roku
2504,0,20032,TF
2505,0,0,Roku
2505,0,15030,TF
2506,0,0,Roku
2506,0,10024,TF
2507,0,0,Roku
2507,0,12535,TF
2508,0,0,Roku
2508,0,5016,TF
2509,0,0,Roku
2509,0,10036,TF
2510,0,0,Roku
2510,0,7530,TF
2511,0,0,Roku
2511,0,7533,TF
2512,0,2512,Roku
2512,0,20096,TF
2514,0,0,Roku
2514,0,12570,TF
2515,0,0,Roku
2515,0,10060,TF
2516,0,2516,Roku
2516,0,12580,TF
2517,0,0,Roku
2517,0,15102,TF
2518,0,0,Roku
2518,0,12590,TF
2519,0,2519,Roku
2519,0,15114,TF
2520,0,0,Roku
2520,0,5040,TF
2521,0,0,Roku
2521,0,17647,TF
2522,0,0,Roku
2522,0,5044,TF
2523,0,0,Roku
2523,0,17661,TF
2524,0,2524,Roku
2524,0,5048,TF
2525,0,0,Roku
2525,0,7575,TF
2526,0,0,Roku
2526,0,15156,TF
2527,0,0,Roku
2527,0,7581,TF
2528,0,2528,Roku
2528,0,5056,TF
2529,0,2529,Roku
2529,0,15174,TF
2530,0,0,Roku
2530,0,10120,TF
2531,0,0,Roku
2531,0,15186,TF
2532,0,0,Roku
2532,0,10128,TF
2533,0,0,Roku
2533,0,15198,TF
2534,0,0,Roku
2534,0,7602,TF
2535,0,0,Roku
2535,0,12675,TF
2536,0,0,Roku
2536,0,10144,TF
2537,0,0,Roku
2537,0,15222,TF
2538,0,0,Roku
2538,0,12690,TF
2539,0,0,Roku
2539,0,5078,TF
2540,0,2540,Roku
2540,0,12700,TF
2541,0,0,Roku
2541,0,10164,TF
2542,0,0,Roku
2542,0,12710,TF
2543,0,0,Roku
2543,0,7629,TF
2544,0,2544,Roku
2544,0,12720,TF
2545,0,0,Roku
2545,0,22905,TF
2546,0,0,Roku
2546,0,7638,TF
2547,0,2547,Roku
2547,0,10188,TF
2548,0,0,Roku
2548,0,15288,TF
2549,0,0,Roku
2549,0,20392,TF
2550,0,0,Roku
2550,0,12750,TF
2551,0,0,Roku
2551,0,12755,TF
2552,0,0,Roku
2552,1,10208,TF
2553,0,0,Roku
2553,0,12765,TF
2554,0,0,Roku
2554,0,5108,TF
2555,0,0,Roku
2555,0,15330,TF
2556,0,2556,Roku
2556,0,20448,TF
2557,0,0,Roku
2557,0,17899,TF
2558,0,2558,Roku
2558,0,17906,TF
2559,0,0,Roku
2559,0,10236,TF
2560,0,0,Roku
2560,0,10240,TF
2561,0,0,Roku
2561,0,7683,TF
2562,0,0,Roku
2562,0,15372,TF
2563,0,0,Roku
2563,0,12815,TF
2564,0,0,Roku
2564,0,10256,TF
2565,0,0,Roku
2565,0,12825,TF
2566,0,0,Roku
2566,0,35924,TF
2567,0,0,Roku
2567,0,5134,TF
2568,0,0,Roku
2568,0,15408,TF
2569,0,0,Roku
2569,0,12845,TF
2570,0,0,Roku
2570,0,7710,TF
2571,0,0,Roku
2571,0,10284,TF
2572,0,2572,Roku
2572,0,10288,TF
2573,0,0,Roku
2573,0,12865,TF
2574,0,0,Roku
2574,0,12870,TF
2575,0,0,Roku
2575,0,15450,TF
2576,0,0,Roku
2576,0,15456,TF
2577,0,0,Roku
2577,0,10308,TF
2578,0,0,Roku
2578,0,10312,TF
2579,0,0,Roku
2579,0,5158,TF
2580,0,0,Roku
2580,0,12900,TF
2581,0,0,Roku
2581,0,7743,TF
2582,0,0,Roku
2582,0,5164,TF
2583,0,2583,Roku
2583,0,18081,TF
2584,0,2584,Roku
2584,0,12920,TF
2585,0,0,Roku
2585,0,15510,TF
2586,0,2586,Roku
2586,0,7758,TF
2587,0,0,Roku
2587,0,5174,TF
2588,0,0,Roku
2588,0,12940,TF
2589,0,2589,Roku
2589,1,5178,TF
2590,0,0,Roku
2590,0,10360,TF
2591,0,0,Roku
2591,0,7773,TF
2592,0,0,Roku
2592,0,2592,TF
2593,0,0,Roku
2593,0,2593,TF
2594,0,2594,Roku
2594,0,7782,TF
2595,0,2595,Roku
2595,0,18165,TF
2596,0,2596,Roku
2596,0,7788,TF
2597,0,0,Roku
2597,0,18179,TF
2598,0,0,Roku
2598,0,15588,TF
2599,0,2599,Roku
2599,0,7797,TF
2600,1,2600,Roku
2600,0,7800,TF
2601,0,0,Roku
2601,0,15606,TF
2602,0,0,Roku
2602,0,7806,TF
2603,0,0,Roku
2603,2,23427,TF
2604,0,2604,Roku
2604,0,15624,TF
2605,0,2605,Roku
2605,0,5210,TF
2606,0,0,Roku
2606,0,10424,TF
2607,0,0,Roku
2607,0,20856,TF
2608,0,0,Roku
2608,0,10432,TF
2609,0,0,Roku
2609,0,26090,TF
2610,0,0,Roku
2610,0,15660,TF
2611,0,0,Roku
2611,0,18277,TF
2612,0,2612,Roku
2612,0,13060,TF
2613,0,0,Roku
2613,0,10452,TF
2614,0,0,Roku
2614,0,7842,TF
2615,0,0,Roku
2615,0,10460,TF
2616,0,2616,Roku
2616,0,13080,TF
2617,0,2617,Roku
2617,0,7851,TF
2618,0,2618,Roku
2618,0,10472,TF
2619,0,0,Roku
2619,0,7857,TF
2620,0,0,Roku
2620,0,10480,TF
2621,0,0,Roku
2621,0,15726,TF
2622,0,0,Roku
2622,0,10488,TF
2623,0,0,Roku
2623,0,26230,TF
2624,0,0,Roku
2624,0,7872,TF
2625,0,0,Roku
2625,0,10500,TF
2626,0,0,Roku
2626,0,10504,TF
2627,0,0,Roku
2627,0,10508,TF
2628,0,2628,Roku
2628,0,10512,TF
2629,0,0,Roku
2629,0,21032,TF
2630,0,0,Roku
2630,0,10520,TF
2631,0,0,Roku
2631,0,5262,TF
2632,0,0,Roku
2632,0,15792,TF
2633,0,2633,Roku
2633,0,5266,TF
2634,0,0,Roku
2634,0,13170,TF
2635,0,0,Roku
2635,0,5270,TF
2636,0,0,Roku
2636,0,18452,TF
2637,0,0,Roku
2637,0,5274,TF
2638,0,2638,Roku
2638,0,5276,TF
2639,0,0,Roku
2639,0,5278,TF
2640,0,0,Roku
2640,0,15840,TF
2641,0,0,Roku
2641,0,13205,TF
2642,0,0,Roku
2642,0,7926,TF
2643,0,0,Roku
2643,0,5286,TF
2644,0,2644,Roku
2644,0,10576,TF
2645,0,0,Roku
2645,0,7935,TF
2646,0,2646,Roku
2646,0,10584,TF
2647,0,0,Roku
2647,0,10588,TF
2648,0,2648,Roku
2648,0,2648,TF
2649,0,0,Roku
2649,0,5298,TF
2650,0,0,Roku
2650,0,7950,TF
2652,0,0,Roku
2652,0,10608,TF
2653,0,0,Roku
2653,0,15918,TF
2654,0,0,Roku
2654,0,2654,TF
2655,0,2655,Roku
2655,0,23895,TF
2656,0,0,Roku
2656,0,23904,TF
2657,0,0,Roku
2657,0,7971,TF
2658,0,2658,Roku
2658,0,7974,TF
2659,0,2659,Roku
2659,0,15954,TF
2660,0,0,Roku
2660,0,13300,TF
2661,0,0,Roku
2661,0,15966,TF
2662,0,0,Roku
2662,0,13310,TF
2663,0,0,Roku
2663,0,13315,TF
2664,0,0,Roku
2664,0,5328,TF
2665,0,0,Roku
2665,0,13325,TF
2666,0,0,Roku
2666,0,5332,TF
2667,0,0,Roku
2667,0,2667,TF
2668,0,2668,Roku
2668,0,16008,TF
2669,0,2669,Roku
2669,0,13345,TF
2670,0,0,Roku
2670,0,16020,TF
2671,0,2671,Roku
2671,0,18697,TF
2672,0,2672,Roku
2672,0,2672,TF
2673,0,0,Roku
2673,0,2673,TF
2674,0,0,Roku
2674,0,5348,TF
2675,0,2675,Roku
2675,0,10700,TF
2676,0,2676,Roku
2676,0,2676,TF
2677,0,0,Roku
2677,0,26770,TF
2678,0,0,Roku
2678,0,5356,TF
2679,0,0,Roku
2679,0,10716,TF
2680,0,0,Roku
2680,0,10720,TF
2681,0,0,Roku
2681,0,21448,TF
2682,0,0,Roku
2682,0,8046,TF
2683,0,2683,Roku
2683,0,24147,TF
2684,0,0,Roku
2684,0,16104,TF
2685,0,0,Roku
2685,0,16110,TF
2686,0,0,Roku
2686,0,13430,TF
2687,0,0,Roku
2687,0,13435,TF
2688,0,5376,Roku
2688,0,13440,TF
2689,0,0,Roku
2689,0,13445,TF
2690,0,0,Roku
2690,0,13450,TF
2691,0,0,Roku
2691,0,5382,TF
2692,0,2692,Roku
2692,0,8076,TF
2693,0,2693,Roku
2693,0,10772,TF
2694,0,2694,Roku
2694,0,2694,TF
2695,0,0,Roku
2695,0,8085,TF
2696,0,2696,Roku
2696,0,5392,TF
2697,0,5394,Roku
2697,0,18879,TF
2698,0,0,Roku
2698,0,2698,TF
2699,0,0,Roku
2699,0,8097,TF
2700,0,0,Roku
2700,0,2700,TF
2701,0,0,Roku
2701,0,13505,TF
2702,0,0,Roku
2702,0,5404,TF
2703,0,2703,Roku
2703,0,18921,TF
2704,0,0,Roku
2704,0,8112,TF
2705,0,0,Roku
2705,0,10820,TF
2706,0,0,Roku
2706,0,5412,TF
2707,0,0,Roku
2707,0,10828,TF
2708,0,0,Roku
2708,0,10832,TF
2709,0,0,Roku
2709,0,13545,TF
2710,0,2710,Roku
2710,0,10840,TF
2711,0,0,Roku
2711,0,10844,TF
2712,0,0,Roku
2712,0,2712,TF
2713,0,0,Roku
2713,0,5426,TF
2714,0,0,Roku
2714,0,13570,TF
2715,0,0,Roku
2715,0,13575,TF
2716,0,0,Roku
2716,0,2716,TF
2717,0,0,Roku
2717,0,21736,TF
2718,0,0,Roku
2718,0,8154,TF
2719,0,0,Roku
2719,0,5438,TF
2720,0,2720,Roku
2720,0,5440,TF
